index,個案研判日,縣市別,鄉鎮,新增確診人數,累積確診人數,當日確診率
15764,2022-07-16,台北市,大安區,193,35518,0.0007
15765,2022-07-16,台北市,松山區,166,27843,0.0009
15766,2022-07-16,台北市,大同區,102,21718,0.0008
15767,2022-07-16,台北市,南港區,101,21681,0.0009
15768,2022-07-16,台北市,中正區,112,19729,0.0007
16143,2022-07-15,台北市,文山區,217,43097,0.0008
16144,2022-07-15,台北市,內湖區,310,43081,0.0011
16145,2022-07-15,台北市,士林區,219,42684,0.0008
16146,2022-07-15,台北市,北投區,209,42490,0.0009
16147,2022-07-15,台北市,萬華區,112,38385,0.0006
16148,2022-07-15,台北市,中山區,201,37773,0.0009
16149,2022-07-15,台北市,信義區,189,37313,0.0009
16150,2022-07-15,台北市,大安區,203,35325,0.0007
16151,2022-07-15,台北市,松山區,163,27677,0.0008
16152,2022-07-15,台北市,大同區,85,21616,0.0007
16153,2022-07-15,台北市,南港區,132,21580,0.0011
16154,2022-07-15,台北市,中正區,101,19617,0.0007
16529,2022-07-14,台北市,文山區,249,42880,0.001
16530,2022-07-14,台北市,內湖區,289,42771,0.001
16531,2022-07-14,台北市,士林區,229,42465,0.0009
16532,2022-07-14,台北市,北投區,225,42281,0.0009
16533,2022-07-14,台北市,萬華區,124,38273,0.0007
16534,2022-07-14,台北市,中山區,217,37572,0.001
16535,2022-07-14,台北市,信義區,209,37124,0.001
16536,2022-07-14,台北市,大安區,220,35122,0.0008
16537,2022-07-14,台北市,松山區,198,27514,0.001
16538,2022-07-14,台北市,大同區,94,21531,0.0008
16539,2022-07-14,台北市,南港區,136,21448,0.0012
16540,2022-07-14,台北市,中正區,125,19516,0.0008
16916,2022-07-13,台北市,文山區,281,42631,0.0011
16917,2022-07-13,台北市,內湖區,307,42482,0.0011
16918,2022-07-13,台北市,士林區,234,42236,0.0009
16919,2022-07-13,台北市,北投區,239,42056,0.001
16920,2022-07-13,台北市,萬華區,144,38149,0.0008
16921,2022-07-13,台北市,中山區,256,37355,0.0012
16922,2022-07-13,台北市,信義區,203,36915,0.001
16923,2022-07-13,台北市,大安區,230,34902,0.0008
16924,2022-07-13,台北市,松山區,230,27316,0.0012
16925,2022-07-13,台北市,大同區,119,21437,0.001
16926,2022-07-13,台北市,南港區,141,21312,0.0012
16927,2022-07-13,台北市,中正區,93,19391,0.0006
17304,2022-07-12,台北市,文山區,301,42350,0.0012
17305,2022-07-12,台北市,內湖區,370,42175,0.0013
17306,2022-07-12,台北市,士林區,267,42002,0.001
17307,2022-07-12,台北市,北投區,269,41817,0.0011
17308,2022-07-12,台北市,萬華區,176,38005,0.001
17309,2022-07-12,台北市,中山區,305,37099,0.0014
17310,2022-07-12,台北市,信義區,275,36712,0.0013
17311,2022-07-12,台北市,大安區,236,34672,0.0008
17312,2022-07-12,台北市,松山區,214,27086,0.0011
17313,2022-07-12,台北市,大同區,120,21318,0.001
17314,2022-07-12,台北市,南港區,168,21171,0.0015
17315,2022-07-12,台北市,中正區,116,19298,0.0008
17691,2022-07-11,台北市,文山區,325,42049,0.0012
17692,2022-07-11,台北市,內湖區,302,41805,0.0011
17693,2022-07-11,台北市,士林區,266,41735,0.001
17694,2022-07-11,台北市,北投區,207,41548,0.0008
17695,2022-07-11,台北市,萬華區,153,37829,0.0009
17696,2022-07-11,台北市,中山區,250,36794,0.0012
17697,2022-07-11,台北市,信義區,227,36437,0.0011
17698,2022-07-11,台北市,大安區,237,34436,0.0008
17699,2022-07-11,台北市,松山區,217,26872,0.0011
17700,2022-07-11,台北市,大同區,99,21198,0.0008
17701,2022-07-11,台北市,南港區,123,21003,0.0011
17702,2022-07-11,台北市,中正區,111,19182,0.0007
18078,2022-07-10,台北市,文山區,178,41724,0.0007
18079,2022-07-10,台北市,內湖區,211,41503,0.0008
18080,2022-07-10,台北市,士林區,144,41469,0.0005
18081,2022-07-10,台北市,北投區,146,41341,0.0006
18082,2022-07-10,台北市,萬華區,115,37676,0.0007
18083,2022-07-10,台北市,中山區,162,36544,0.0008
18084,2022-07-10,台北市,信義區,144,36210,0.0007
18085,2022-07-10,台北市,大安區,136,34199,0.0005
18086,2022-07-10,台北市,松山區,121,26655,0.0006
18087,2022-07-10,台北市,大同區,65,21099,0.0005
18088,2022-07-10,台北市,南港區,101,20880,0.0009
18089,2022-07-10,台北市,中正區,72,19071,0.0005
18460,2022-07-09,台北市,文山區,279,41546,0.0011
18461,2022-07-09,台北市,士林區,211,41325,0.0008
18462,2022-07-09,台北市,內湖區,322,41292,0.0012
18463,2022-07-09,台北市,北投區,213,41195,0.0009
18464,2022-07-09,台北市,萬華區,134,37561,0.0008
18465,2022-07-09,台北市,中山區,244,36382,0.0011
18466,2022-07-09,台北市,信義區,209,36066,0.001
18467,2022-07-09,台北市,大安區,205,34063,0.0007
18468,2022-07-09,台北市,松山區,168,26534,0.0009
18469,2022-07-09,台北市,大同區,135,21034,0.0011
18470,2022-07-09,台北市,南港區,120,20779,0.001
18471,2022-07-09,台北市,中正區,112,18999,0.0007
18846,2022-07-08,台北市,文山區,265,41267,0.001
18847,2022-07-08,台北市,士林區,205,41114,0.0008
18848,2022-07-08,台北市,北投區,185,40982,0.0008
18849,2022-07-08,台北市,內湖區,247,40970,0.0009
18850,2022-07-08,台北市,萬華區,118,37427,0.0007
18851,2022-07-08,台北市,中山區,260,36138,0.0012
18852,2022-07-08,台北市,信義區,181,35857,0.0009
18853,2022-07-08,台北市,大安區,233,33858,0.0008
18854,2022-07-08,台北市,松山區,165,26366,0.0009
18855,2022-07-08,台北市,大同區,148,20899,0.0012
18856,2022-07-08,台北市,南港區,127,20659,0.0011
18857,2022-07-08,台北市,中正區,110,18887,0.0007
19236,2022-07-07,台北市,文山區,275,41002,0.0011
19237,2022-07-07,台北市,士林區,234,40909,0.0009
19238,2022-07-07,台北市,北投區,237,40797,0.001
19239,2022-07-07,台北市,內湖區,309,40723,0.0011
19240,2022-07-07,台北市,萬華區,161,37309,0.0009
19241,2022-07-07,台北市,中山區,244,35878,0.0011
19242,2022-07-07,台北市,信義區,222,35676,0.0011
19243,2022-07-07,台北市,大安區,198,33625,0.0007
19244,2022-07-07,台北市,松山區,219,26201,0.0011
19245,2022-07-07,台北市,大同區,136,20751,0.0011
19246,2022-07-07,台北市,南港區,134,20532,0.0012
19247,2022-07-07,台北市,中正區,123,18777,0.0008
19626,2022-07-06,台北市,文山區,282,40727,0.0011
19627,2022-07-06,台北市,士林區,271,40675,0.001
19628,2022-07-06,台北市,北投區,260,40560,0.0011
19629,2022-07-06,台北市,內湖區,324,40414,0.0012
19630,2022-07-06,台北市,萬華區,145,37148,0.0008
19631,2022-07-06,台北市,中山區,239,35634,0.0011
19632,2022-07-06,台北市,信義區,242,35454,0.0012
19633,2022-07-06,台北市,大安區,255,33427,0.0009
19634,2022-07-06,台北市,松山區,213,25982,0.0011
19635,2022-07-06,台北市,大同區,114,20615,0.0009
19636,2022-07-06,台北市,南港區,110,20398,0.001
19637,2022-07-06,台北市,中正區,121,18654,0.0008
20014,2022-07-05,台北市,文山區,307,40445,0.0012
20015,2022-07-05,台北市,士林區,281,40404,0.001
20016,2022-07-05,台北市,北投區,244,40300,0.001
20017,2022-07-05,台北市,內湖區,343,40090,0.0012
20018,2022-07-05,台北市,萬華區,165,37003,0.0009
20019,2022-07-05,台北市,中山區,281,35395,0.0013
20020,2022-07-05,台北市,信義區,233,35212,0.0011
20021,2022-07-05,台北市,大安區,264,33172,0.0009
20022,2022-07-05,台北市,松山區,197,25769,0.001
20023,2022-07-05,台北市,大同區,151,20501,0.0013
20024,2022-07-05,台北市,南港區,147,20288,0.0013
20025,2022-07-05,台北市,中正區,125,18533,0.0008
20402,2022-07-04,台北市,文山區,273,40138,0.001
20403,2022-07-04,台北市,士林區,259,40123,0.001
20404,2022-07-04,台北市,北投區,275,40056,0.0011
20405,2022-07-04,台北市,內湖區,301,39747,0.0011
20406,2022-07-04,台北市,萬華區,162,36838,0.0009
20407,2022-07-04,台北市,中山區,259,35114,0.0012
20408,2022-07-04,台北市,信義區,263,34979,0.0013
20409,2022-07-04,台北市,大安區,287,32908,0.001
20410,2022-07-04,台北市,松山區,210,25572,0.0011
20411,2022-07-04,台北市,大同區,105,20350,0.0009
20412,2022-07-04,台北市,南港區,139,20141,0.0012
20413,2022-07-04,台北市,中正區,158,18408,0.0011
20790,2022-07-03,台北市,文山區,188,39865,0.0007
20791,2022-07-03,台北市,士林區,190,39864,0.0007
20792,2022-07-03,台北市,北投區,198,39781,0.0008
20793,2022-07-03,台北市,內湖區,194,39446,0.0007
20794,2022-07-03,台北市,萬華區,110,36676,0.0006
20795,2022-07-03,台北市,中山區,178,34855,0.0008
20796,2022-07-03,台北市,信義區,133,34716,0.0006
20797,2022-07-03,台北市,大安區,147,32621,0.0005
20798,2022-07-03,台北市,松山區,106,25362,0.0006
20799,2022-07-03,台北市,大同區,96,20245,0.0008
20800,2022-07-03,台北市,南港區,101,20002,0.0009
20801,2022-07-03,台北市,中正區,82,18250,0.0005
21174,2022-07-02,台北市,文山區,229,39677,0.0009
21175,2022-07-02,台北市,士林區,276,39674,0.001
21176,2022-07-02,台北市,北投區,262,39583,0.0011
21177,2022-07-02,台北市,內湖區,279,39252,0.001
21178,2022-07-02,台北市,萬華區,172,36566,0.001
21179,2022-07-02,台北市,中山區,244,34677,0.0011
21180,2022-07-02,台北市,信義區,205,34583,0.001
21181,2022-07-02,台北市,大安區,225,32474,0.0008
21182,2022-07-02,台北市,松山區,185,25256,0.001
21183,2022-07-02,台北市,大同區,113,20149,0.0009
21184,2022-07-02,台北市,南港區,127,19901,0.0011
21185,2022-07-02,台北市,中正區,102,18168,0.0007
21561,2022-07-01,台北市,文山區,242,39448,0.0009
21562,2022-07-01,台北市,士林區,242,39398,0.0009
21563,2022-07-01,台北市,北投區,205,39321,0.0008
21564,2022-07-01,台北市,內湖區,258,38973,0.0009
21565,2022-07-01,台北市,萬華區,162,36394,0.0009
21566,2022-07-01,台北市,中山區,260,34433,0.0012
21567,2022-07-01,台北市,信義區,197,34378,0.001
21568,2022-07-01,台北市,大安區,214,32249,0.0007
21569,2022-07-01,台北市,松山區,193,25071,0.001
21570,2022-07-01,台北市,大同區,123,20036,0.001
21571,2022-07-01,台北市,南港區,116,19774,0.001
21572,2022-07-01,台北市,中正區,126,18066,0.0008
21952,2022-06-30,台北市,文山區,237,39206,0.0009
21953,2022-06-30,台北市,士林區,257,39156,0.001
21954,2022-06-30,台北市,北投區,222,39116,0.0009
21955,2022-06-30,台北市,內湖區,315,38715,0.0011
21956,2022-06-30,台北市,萬華區,183,36232,0.001
21957,2022-06-30,台北市,信義區,218,34181,0.0011
21958,2022-06-30,台北市,中山區,215,34173,0.001
21959,2022-06-30,台北市,大安區,256,32035,0.0009
21960,2022-06-30,台北市,松山區,162,24878,0.0008
21961,2022-06-30,台北市,大同區,135,19913,0.0011
21962,2022-06-30,台北市,南港區,145,19658,0.0013
21963,2022-06-30,台北市,中正區,150,17940,0.001
22342,2022-06-29,台北市,文山區,300,38969,0.0012
22343,2022-06-29,台北市,士林區,273,38899,0.001
22344,2022-06-29,台北市,北投區,260,38894,0.0011
22345,2022-06-29,台北市,內湖區,328,38400,0.0012
22346,2022-06-29,台北市,萬華區,191,36049,0.0011
22347,2022-06-29,台北市,信義區,250,33963,0.0012
22348,2022-06-29,台北市,中山區,310,33958,0.0014
22349,2022-06-29,台北市,大安區,230,31779,0.0008
22350,2022-06-29,台北市,松山區,199,24716,0.001
22351,2022-06-29,台北市,大同區,125,19778,0.001
22352,2022-06-29,台北市,南港區,152,19513,0.0013
22353,2022-06-29,台北市,中正區,153,17790,0.001
22731,2022-06-28,台北市,文山區,316,38669,0.0012
22732,2022-06-28,台北市,北投區,322,38634,0.0013
22733,2022-06-28,台北市,士林區,314,38626,0.0012
22734,2022-06-28,台北市,內湖區,338,38072,0.0012
22735,2022-06-28,台北市,萬華區,179,35858,0.001
22736,2022-06-28,台北市,信義區,241,33713,0.0012
22737,2022-06-28,台北市,中山區,300,33648,0.0014
22738,2022-06-28,台北市,大安區,266,31549,0.0009
22739,2022-06-28,台北市,松山區,218,24517,0.0011
22740,2022-06-28,台北市,大同區,165,19653,0.0014
22741,2022-06-28,台北市,南港區,152,19361,0.0013
22742,2022-06-28,台北市,中正區,170,17637,0.0011
23121,2022-06-27,台北市,文山區,262,38353,0.001
23122,2022-06-27,台北市,士林區,287,38312,0.0011
23123,2022-06-27,台北市,北投區,295,38312,0.0012
23124,2022-06-27,台北市,內湖區,317,37734,0.0011
23125,2022-06-27,台北市,萬華區,192,35679,0.0011
23126,2022-06-27,台北市,信義區,247,33472,0.0012
23127,2022-06-27,台北市,中山區,306,33348,0.0014
23128,2022-06-27,台北市,大安區,266,31283,0.0009
23129,2022-06-27,台北市,松山區,214,24299,0.0011
23130,2022-06-27,台北市,大同區,86,19488,0.0007
23131,2022-06-27,台北市,南港區,122,19209,0.0011
23132,2022-06-27,台北市,中正區,154,17467,0.001
23509,2022-06-26,台北市,文山區,221,38091,0.0008
23510,2022-06-26,台北市,士林區,154,38025,0.0006
23511,2022-06-26,台北市,北投區,184,38017,0.0008
23512,2022-06-26,台北市,內湖區,236,37417,0.0009
23513,2022-06-26,台北市,萬華區,136,35487,0.0008
23514,2022-06-26,台北市,信義區,180,33225,0.0009
23515,2022-06-26,台北市,中山區,183,33042,0.0009
23516,2022-06-26,台北市,大安區,156,31017,0.0005
23517,2022-06-26,台北市,松山區,87,24085,0.0005
23518,2022-06-26,台北市,大同區,76,19402,0.0006
23519,2022-06-26,台北市,南港區,106,19087,0.0009
23520,2022-06-26,台北市,中正區,111,17313,0.0007
23893,2022-06-25,台北市,士林區,238,37871,0.0009
23894,2022-06-25,台北市,文山區,227,37870,0.0009
23895,2022-06-25,台北市,北投區,249,37833,0.001
23896,2022-06-25,台北市,內湖區,308,37181,0.0011
23897,2022-06-25,台北市,萬華區,176,35351,0.001
23898,2022-06-25,台北市,信義區,192,33045,0.0009
23899,2022-06-25,台北市,中山區,243,32859,0.0011
23900,2022-06-25,台北市,大安區,245,30861,0.0008
23901,2022-06-25,台北市,松山區,169,23998,0.0009
23902,2022-06-25,台北市,大同區,118,19326,0.001
23903,2022-06-25,台北市,南港區,118,18981,0.001
23904,2022-06-25,台北市,中正區,146,17202,0.001
24282,2022-06-24,台北市,文山區,262,37643,0.001
24283,2022-06-24,台北市,士林區,250,37633,0.0009
24284,2022-06-24,台北市,北投區,275,37584,0.0011
24285,2022-06-24,台北市,內湖區,285,36873,0.001
24286,2022-06-24,台北市,萬華區,182,35175,0.001
24287,2022-06-24,台北市,信義區,203,32853,0.001
24288,2022-06-24,台北市,中山區,262,32616,0.0012
24289,2022-06-24,台北市,大安區,236,30616,0.0008
24290,2022-06-24,台北市,松山區,159,23829,0.0008
24291,2022-06-24,台北市,大同區,104,19208,0.0009
24292,2022-06-24,台北市,南港區,129,18863,0.0011
24293,2022-06-24,台北市,中正區,120,17056,0.0008
24672,2022-06-23,台北市,士林區,289,37383,0.0011
24673,2022-06-23,台北市,文山區,301,37381,0.0012
24674,2022-06-23,台北市,北投區,254,37309,0.001
24675,2022-06-23,台北市,內湖區,347,36588,0.0013
24676,2022-06-23,台北市,萬華區,163,34993,0.0009
24677,2022-06-23,台北市,信義區,264,32650,0.0013
24678,2022-06-23,台北市,中山區,289,32354,0.0013
24679,2022-06-23,台北市,大安區,294,30380,0.001
24680,2022-06-23,台北市,松山區,210,23670,0.0011
24681,2022-06-23,台北市,大同區,132,19104,0.0011
24682,2022-06-23,台北市,南港區,149,18734,0.0013
24683,2022-06-23,台北市,中正區,159,16936,0.0011
25063,2022-06-22,台北市,士林區,327,37094,0.0012
25064,2022-06-22,台北市,文山區,288,37080,0.0011
25065,2022-06-22,台北市,北投區,311,37055,0.0013
25066,2022-06-22,台北市,內湖區,390,36241,0.0014
25067,2022-06-22,台北市,萬華區,190,34830,0.0011
25068,2022-06-22,台北市,信義區,304,32386,0.0015
25069,2022-06-22,台北市,中山區,331,32065,0.0015
25070,2022-06-22,台北市,大安區,267,30086,0.0009
25071,2022-06-22,台北市,松山區,206,23460,0.0011
25072,2022-06-22,台北市,大同區,130,18972,0.0011
25073,2022-06-22,台北市,南港區,140,18585,0.0012
25074,2022-06-22,台北市,中正區,187,16777,0.0012
25452,2022-06-21,台北市,文山區,315,36792,0.0012
25453,2022-06-21,台北市,士林區,314,36767,0.0012
25454,2022-06-21,台北市,北投區,312,36744,0.0013
25455,2022-06-21,台北市,內湖區,397,35851,0.0014
25456,2022-06-21,台北市,萬華區,189,34640,0.0011
25457,2022-06-21,台北市,信義區,315,32082,0.0015
25458,2022-06-21,台北市,中山區,308,31734,0.0014
25459,2022-06-21,台北市,大安區,273,29819,0.0009
25460,2022-06-21,台北市,松山區,226,23254,0.0012
25461,2022-06-21,台北市,大同區,167,18842,0.0014
25462,2022-06-21,台北市,南港區,189,18445,0.0016
25463,2022-06-21,台北市,中正區,173,16590,0.0012
25843,2022-06-20,台北市,文山區,333,36477,0.0013
25844,2022-06-20,台北市,士林區,321,36453,0.0012
25845,2022-06-20,台北市,北投區,360,36432,0.0015
25846,2022-06-20,台北市,內湖區,336,35454,0.0012
25847,2022-06-20,台北市,萬華區,196,34451,0.0011
25848,2022-06-20,台北市,信義區,313,31767,0.0015
25849,2022-06-20,台北市,中山區,300,31426,0.0014
25850,2022-06-20,台北市,大安區,308,29546,0.0011
25851,2022-06-20,台北市,松山區,208,23028,0.0011
25852,2022-06-20,台北市,大同區,125,18675,0.001
25853,2022-06-20,台北市,南港區,169,18256,0.0015
25854,2022-06-20,台北市,中正區,198,16417,0.0013
26233,2022-06-19,台北市,文山區,217,36144,0.0008
26234,2022-06-19,台北市,士林區,212,36132,0.0008
26235,2022-06-19,台北市,北投區,248,36072,0.001
26236,2022-06-19,台北市,內湖區,238,35118,0.0009
26237,2022-06-19,台北市,萬華區,138,34255,0.0008
26238,2022-06-19,台北市,信義區,218,31454,0.0011
26239,2022-06-19,台北市,中山區,214,31126,0.001
26240,2022-06-19,台北市,大安區,185,29238,0.0006
26241,2022-06-19,台北市,松山區,128,22820,0.0007
26242,2022-06-19,台北市,大同區,98,18550,0.0008
26243,2022-06-19,台北市,南港區,135,18087,0.0012
26244,2022-06-19,台北市,中正區,120,16219,0.0008
26622,2022-06-18,台北市,文山區,332,35927,0.0013
26623,2022-06-18,台北市,士林區,366,35920,0.0014
26624,2022-06-18,台北市,北投區,271,35824,0.0011
26625,2022-06-18,台北市,內湖區,342,34880,0.0012
26626,2022-06-18,台北市,萬華區,176,34117,0.001
26627,2022-06-18,台北市,信義區,238,31236,0.0012
26628,2022-06-18,台北市,中山區,279,30912,0.0013
26629,2022-06-18,台北市,大安區,241,29053,0.0008
26630,2022-06-18,台北市,松山區,195,22692,0.001
26631,2022-06-18,台北市,大同區,163,18452,0.0014
26632,2022-06-18,台北市,南港區,139,17952,0.0012
26633,2022-06-18,台北市,中正區,173,16099,0.0012
27012,2022-06-17,台北市,文山區,311,35595,0.0012
27013,2022-06-17,台北市,士林區,318,35554,0.0012
27014,2022-06-17,台北市,北投區,310,35553,0.0013
27015,2022-06-17,台北市,內湖區,350,34538,0.0013
27016,2022-06-17,台北市,萬華區,186,33941,0.0011
27017,2022-06-17,台北市,信義區,282,30998,0.0014
27018,2022-06-17,台北市,中山區,270,30633,0.0013
27019,2022-06-17,台北市,大安區,305,28812,0.0011
27020,2022-06-17,台北市,松山區,237,22497,0.0012
27021,2022-06-17,台北市,大同區,154,18289,0.0013
27022,2022-06-17,台北市,南港區,162,17813,0.0014
27023,2022-06-17,台北市,中正區,139,15926,0.0009
27402,2022-06-16,台北市,文山區,325,35284,0.0012
27403,2022-06-16,台北市,北投區,283,35243,0.0012
27404,2022-06-16,台北市,士林區,286,35236,0.0011
27405,2022-06-16,台北市,內湖區,379,34188,0.0014
27406,2022-06-16,台北市,萬華區,185,33755,0.0011
27407,2022-06-16,台北市,信義區,338,30716,0.0016
27408,2022-06-16,台北市,中山區,313,30363,0.0015
27409,2022-06-16,台北市,大安區,272,28507,0.0009
27410,2022-06-16,台北市,松山區,234,22260,0.0012
27411,2022-06-16,台北市,大同區,177,18135,0.0015
27412,2022-06-16,台北市,南港區,187,17651,0.0016
27413,2022-06-16,台北市,中正區,194,15787,0.0013
27791,2022-06-15,台北市,北投區,335,34960,0.0014
27792,2022-06-15,台北市,文山區,352,34959,0.0014
27793,2022-06-15,台北市,士林區,348,34950,0.0013
27794,2022-06-15,台北市,內湖區,372,33809,0.0013
27795,2022-06-15,台北市,萬華區,161,33570,0.0009
27796,2022-06-15,台北市,信義區,379,30378,0.0018
27797,2022-06-15,台北市,中山區,337,30050,0.0016
27798,2022-06-15,台北市,大安區,289,28235,0.001
27799,2022-06-15,台北市,松山區,313,22026,0.0016
27800,2022-06-15,台北市,大同區,203,17958,0.0017
27801,2022-06-15,台北市,南港區,192,17464,0.0017
27802,2022-06-15,台北市,中正區,169,15593,0.0011
28180,2022-06-14,台北市,北投區,372,34625,0.0015
28181,2022-06-14,台北市,文山區,392,34607,0.0015
28182,2022-06-14,台北市,士林區,422,34602,0.0016
28183,2022-06-14,台北市,內湖區,461,33437,0.0017
28184,2022-06-14,台北市,萬華區,223,33409,0.0013
28185,2022-06-14,台北市,信義區,390,29999,0.0019
28186,2022-06-14,台北市,中山區,388,29713,0.0018
28187,2022-06-14,台北市,大安區,300,27946,0.001
28188,2022-06-14,台北市,松山區,275,21713,0.0014
28189,2022-06-14,台北市,大同區,179,17755,0.0015
28190,2022-06-14,台北市,南港區,183,17272,0.0016
28191,2022-06-14,台北市,中正區,204,15424,0.0014
28569,2022-06-13,台北市,北投區,391,34253,0.0016
28570,2022-06-13,台北市,文山區,357,34215,0.0014
28571,2022-06-13,台北市,士林區,347,34180,0.0013
28572,2022-06-13,台北市,萬華區,223,33186,0.0013
28573,2022-06-13,台北市,內湖區,365,32976,0.0013
28574,2022-06-13,台北市,信義區,328,29609,0.0016
28575,2022-06-13,台北市,中山區,328,29325,0.0015
28576,2022-06-13,台北市,大安區,325,27646,0.0011
28577,2022-06-13,台北市,松山區,266,21438,0.0014
28578,2022-06-13,台北市,大同區,183,17576,0.0015
28579,2022-06-13,台北市,南港區,215,17089,0.0019
28580,2022-06-13,台北市,中正區,189,15220,0.0013
28959,2022-06-12,台北市,北投區,305,33862,0.0012
28960,2022-06-12,台北市,文山區,317,33858,0.0012
28961,2022-06-12,台北市,士林區,259,33833,0.001
28962,2022-06-12,台北市,萬華區,208,32963,0.0012
28963,2022-06-12,台北市,內湖區,298,32611,0.0011
28964,2022-06-12,台北市,信義區,260,29281,0.0013
28965,2022-06-12,台北市,中山區,259,28997,0.0012
28966,2022-06-12,台北市,大安區,229,27321,0.0008
28967,2022-06-12,台北市,松山區,166,21172,0.0009
28968,2022-06-12,台北市,大同區,136,17393,0.0011
28969,2022-06-12,台北市,南港區,113,16874,0.001
28970,2022-06-12,台北市,中正區,124,15031,0.0008
29345,2022-06-11,台北市,士林區,475,33574,0.0018
29346,2022-06-11,台北市,北投區,393,33557,0.0016
29347,2022-06-11,台北市,文山區,446,33541,0.0017
29348,2022-06-11,台北市,萬華區,236,32755,0.0013
29349,2022-06-11,台北市,內湖區,527,32313,0.0019
29350,2022-06-11,台北市,信義區,458,29021,0.0022
29351,2022-06-11,台北市,中山區,406,28738,0.0019
29352,2022-06-11,台北市,大安區,454,27092,0.0016
29353,2022-06-11,台北市,松山區,333,21006,0.0017
29354,2022-06-11,台北市,大同區,205,17257,0.0017
29355,2022-06-11,台北市,南港區,206,16761,0.0018
29356,2022-06-11,台北市,中正區,187,14907,0.0012
29735,2022-06-10,台北市,北投區,332,33164,0.0014
29736,2022-06-10,台北市,士林區,281,33099,0.001
29737,2022-06-10,台北市,文山區,362,33095,0.0014
29738,2022-06-10,台北市,萬華區,277,32519,0.0016
29739,2022-06-10,台北市,內湖區,395,31786,0.0014
29740,2022-06-10,台北市,信義區,343,28563,0.0017
29741,2022-06-10,台北市,中山區,289,28332,0.0013
29742,2022-06-10,台北市,大安區,296,26638,0.001
29743,2022-06-10,台北市,松山區,212,20673,0.0011
29744,2022-06-10,台北市,大同區,174,17052,0.0014
29745,2022-06-10,台北市,南港區,187,16555,0.0016
29746,2022-06-10,台北市,中正區,156,14720,0.001
30123,2022-06-09,台北市,北投區,439,32832,0.0018
30124,2022-06-09,台北市,士林區,395,32818,0.0015
30125,2022-06-09,台北市,文山區,459,32733,0.0018
30126,2022-06-09,台北市,萬華區,290,32242,0.0016
30127,2022-06-09,台北市,內湖區,444,31391,0.0016
30128,2022-06-09,台北市,信義區,414,28220,0.002
30129,2022-06-09,台北市,中山區,409,28043,0.0019
30130,2022-06-09,台北市,大安區,369,26342,0.0013
30131,2022-06-09,台北市,松山區,328,20461,0.0017
30132,2022-06-09,台北市,大同區,225,16878,0.0019
30133,2022-06-09,台北市,南港區,222,16368,0.0019
30134,2022-06-09,台北市,中正區,206,14564,0.0014
30513,2022-06-08,台北市,士林區,409,32423,0.0015
30514,2022-06-08,台北市,北投區,476,32393,0.002
30515,2022-06-08,台北市,文山區,396,32274,0.0015
30516,2022-06-08,台北市,萬華區,316,31952,0.0018
30517,2022-06-08,台北市,內湖區,535,30947,0.0019
30518,2022-06-08,台北市,信義區,471,27806,0.0023
30519,2022-06-08,台北市,中山區,400,27634,0.0019
30520,2022-06-08,台北市,大安區,420,25973,0.0014
30521,2022-06-08,台北市,松山區,262,20133,0.0014
30522,2022-06-08,台北市,大同區,208,16653,0.0017
30523,2022-06-08,台北市,南港區,204,16146,0.0018
30524,2022-06-08,台北市,中正區,208,14358,0.0014
30900,2022-06-07,台北市,士林區,477,32014,0.0018
30901,2022-06-07,台北市,北投區,522,31917,0.0021
30902,2022-06-07,台北市,文山區,455,31878,0.0017
30903,2022-06-07,台北市,萬華區,325,31636,0.0018
30904,2022-06-07,台北市,內湖區,545,30412,0.002
30905,2022-06-07,台北市,信義區,496,27335,0.0024
30906,2022-06-07,台北市,中山區,419,27234,0.002
30907,2022-06-07,台北市,大安區,368,25553,0.0013
30908,2022-06-07,台北市,松山區,349,19871,0.0018
30909,2022-06-07,台北市,大同區,257,16445,0.0021
30910,2022-06-07,台北市,南港區,260,15942,0.0023
30911,2022-06-07,台北市,中正區,214,14150,0.0014
31291,2022-06-06,台北市,士林區,554,31537,0.0021
31292,2022-06-06,台北市,文山區,496,31423,0.0019
31293,2022-06-06,台北市,北投區,592,31395,0.0024
31294,2022-06-06,台北市,萬華區,349,31311,0.002
31295,2022-06-06,台北市,內湖區,528,29867,0.0019
31296,2022-06-06,台北市,信義區,549,26839,0.0027
31297,2022-06-06,台北市,中山區,464,26815,0.0022
31298,2022-06-06,台北市,大安區,406,25185,0.0014
31299,2022-06-06,台北市,松山區,360,19522,0.0019
31300,2022-06-06,台北市,大同區,210,16188,0.0017
31301,2022-06-06,台北市,南港區,276,15682,0.0024
31302,2022-06-06,台北市,中正區,220,13936,0.0015
31681,2022-06-05,台北市,士林區,378,30983,0.0014
31682,2022-06-05,台北市,萬華區,267,30962,0.0015
31683,2022-06-05,台北市,文山區,303,30927,0.0012
31684,2022-06-05,台北市,北投區,337,30803,0.0014
31685,2022-06-05,台北市,內湖區,425,29339,0.0015
31686,2022-06-05,台北市,中山區,254,26351,0.0012
31687,2022-06-05,台北市,信義區,318,26290,0.0015
31688,2022-06-05,台北市,大安區,218,24779,0.0008
31689,2022-06-05,台北市,松山區,197,19162,0.001
31690,2022-06-05,台北市,大同區,153,15978,0.0013
31691,2022-06-05,台北市,南港區,202,15406,0.0018
31692,2022-06-05,台北市,中正區,131,13716,0.0009
32069,2022-06-04,台北市,萬華區,245,30695,0.0014
